Order Number,Customer Name,Customer Id,Province,CITY,Zip Code,Product Type,Gateway,Net Sales,Sum of Total Tax,Sum of Total Price Usd
1781,Raynard Dabernott,1,Minnesota,MINNEAPOLIS,74194,Tennis Shoes,paypal,$502,50.153,551.683
229,Katalin Fold,1,Arkansas,LITTLE ROCK,74198,Climbing Shoes,gift_card,$505,50.513,555.643
5888,Ede Satterly,1,Oklahoma,OKLAHOMA CITY,74218,Flip-Flops,paypal,$527,52.713,579.843
3079,Bernadine Doogood,1,Michigan,SAGINAW,74229,Running Shoes,gift_card,$518,51.753,569.283
3572,Lyndsie Peeter,1,Arkansas,LITTLE ROCK,74247,Running Shoes,shopify_payments,$537,53.713,590.843
482,Arabelle Scourge,1,Tennessee,CHATTANOOGA,74261,Tennis Shoes,manual,$517,51.713,568.843
6356,Gilemette Widdup,1,Illinois,SPRINGFIELD,74270,Running Shoes,shopify_payments,$497,49.713,546.843
1940,Shannon Nelthrop,1,Florida,BRADENTON,74280,Walking Shoes,shopify_payments,$564,56.393,620.323
2401,Davie Stanfield,1,Texas,EL PASO,74312,Walking Shoes,shopify_payments,$537,53.713,590.843
3223,Lesly Kinrade,1,California,SANTA CLARA,74321,Climbing Shoes,shopify_payments,$497,49.713,546.843
278,Cameron Pendre,1,Virginia,ROANOKE,74322,Tennis Shoes,gift_card,$490,49.013,539.143
5716,Renard Kleinhaus,1,Alabama,MONTGOMERY,74326,Climbing Shoes,shopify_payments,$556,55.593,611.523
718,Roch Dicken,1,Florida,FORT LAUDERDALE,74335,Running Shoes,amazon_payments,$537,53.713,590.843
1109,Rufe Murrigan,1,California,BAKERSFIELD,74361,Running Shoes,gift_card,$596,59.593,655.523
4279,Madel O'Doogan,1,Texas,FORT WORTH,74367,Tennis Shoes,gift_card,$513,51.263,563.893
1220,Roscoe Mossbee,1,New York,NEW YORK CITY,74374,Running Shoes,shopify_payments,$563,56.313,619.443
2531,Roxy Scholling,1,Tennessee,NASHVILLE,74414,Gift Card,shopify_payments,$639,63.913,703.043
4304,Broderic Labbey,1,Texas,CONROE,74439,Running Shoes,amazon_payments,$588,58.793,646.723
420,Correna Meenan,1,California,SAN DIEGO,74458,Tennis Shoes,manual,$527,52.713,579.843
2095,Ammamaria McVity,1,Ohio,CINCINNATI,74463,Running Shoes,shopify_payments,$625,62.513,687.643
1785,Temple Wyness,1,Nevada,NORTH LAS VEGAS,74477,Running Shoes,gift_card,$537,53.713,590.843
2184,Florie Ambrodi,1,District of Columbia,WASHINGTON,74495,Running Shoes,shopify_payments,$693,69.313,762.443
3078,Paten Ruckledge,1,Virginia,MANASSAS,74526,Walking Shoes,shopify_payments,$486,48.553,534.083
24,Kari Ceschini,1,Texas,DALLAS,74531,Running Shoes,shopify_payments,$555,55.513,610.643
4937,Annelise Bubbear,1,California,FRESNO,74536,Walking Shoes,gift_card,$517,51.713,568.843
3086,Whitby Tankus,1,Connecticut,HARTFORD,74554,Running Shoes,shopify_payments,$596,59.593,655.523
5397,Mavra Holston,1,Ohio,COLUMBUS,74561,Accessories,shopify_payments,$840,84.013,924.143
423,Antonio Buxam,1,Missouri,KANSAS CITY,74584,Climbing Shoes,paypal,$502,50.153,551.683
258,Gaspard Charity,1,New York,NEW YORK CITY,74596,Climbing Shoes,amazon_payments,$585,58.513,643.643
2862,Cinda Boule,1,Kentucky,LONDON,74607,Tennis Shoes,paypal,$537,53.713,590.843
5821,Bride Beekmann,1,Texas,DALLAS,74675,Tennis Shoes,gift_card,$518,51.753,569.283
7151,Der Tattersill,1,Connecticut,BRIDGEPORT,74691,Tennis Shoes,shopify_payments,$753,75.273,828.003
6195,Annalise Bampfield,1,California,LOS ANGELES,74722,Running Shoes,shopify_payments,$650,65.033,715.363
5448,Bill Kauffman,1,Virginia,ARLINGTON,74738,Running Shoes,shopify_payments,$575,57.513,632.643
933,Skip Yerrill,1,Texas,HOUSTON,74800,Tennis Shoes,paypal,$537,53.713,590.843
3521,Kariotta Mackerness,1,Washington,SEATTLE,74811,Tennis Shoes,shopify_payments,$497,49.713,546.843
5850,Yves Kollas,1,Florida,CAPE CORAL,74814,Running Shoes,gift_card,$681,68.073,748.803
5581,Bartholomeo Gier,1,District of Columbia,WASHINGTON,74830,Tennis Shoes,shopify_payments,$771,77.113,848.243
7414,Tedra Dana,1,Washington,SPOKANE,74832,Climbing Shoes,shopify_payments,$498,49.763,547.393
6822,Peggi Tonry,1,California,LONG BEACH,74835,Cycling Shoes,shopify_payments,$486,48.553,534.083
4440,Jessey Dawidman,1,New York,ROCHESTER,74857,Walking Shoes,shopify_payments,$502,50.153,551.683
2194,Pren Dyte,1,Virginia,HAMPTON,74870,Climbing Shoes,shopify_payments,$527,52.713,579.843
6619,Deina Von Welldun,1,Louisiana,LAFAYETTE,74892,Tennis Shoes,paypal,$567,56.713,623.843
6232,Terese Chavez,1,Minnesota,SAINT PAUL,74900,Jackets,shopify_payments,$617,61.713,678.843
2281,Ara Heiss,1,California,SAN DIEGO,74906,Cycling Shoes,shopify_payments,$555,55.513,610.643
6064,Grove Pidgin,1,New York,SYRACUSE,74913,Tennis Shoes,shopify_payments,$537,53.713,590.843
1232,Donn Espinoy,1,District of Columbia,WASHINGTON,74923,Gift Card,shopify_payments,$489,48.913,538.043
2773,Garner Maciocia,1,Alabama,BIRMINGHAM,74929,Tennis Shoes,paypal,$635,63.513,698.643
4983,Dalston Templeman,1,Michigan,DETROIT,74937,Clogs,gift_card,$487,48.713,535.843
2853,Cathee Jansson,1,New York,NEW YORK CITY,74946,Running Shoes,amazon_payments,$497,49.713,546.843
5588,Arnie Florey,1,Indiana,INDIANAPOLIS,74946,Walking Shoes,shopify_payments,$505,50.513,555.643
3378,Anastasia Wyne,1,District of Columbia,WASHINGTON,74947,Walking Shoes,shopify_payments,$596,59.593,655.523
5331,Claribel Pischel,1,Texas,EL PASO,74954,Running Shoes,shopify_payments,$497,49.713,546.843
5041,Charmane Scardifeild,1,Washington,TACOMA,74959,Sandals,amazon_payments,$517,51.713,568.843
3251,Carlee Siburn,1,California,SAN RAFAEL,74964,Cycling Shoes,amazon_payments,$562,56.213,618.343
2465,Bride Latimer,1,Wisconsin,MILWAUKEE,74975,Climbing Shoes,shopify_payments,$580,57.993,637.923
3360,Sheila-kathryn Ferenc,1,Texas,FORT WORTH,74979,Tennis Shoes,paypal,$497,49.713,546.843
5924,Montague Ibbotson,1,California,INGLEWOOD,74994,Climbing Shoes,shopify_payments,$527,52.713,579.843
5213,Shawna Ritson,1,Texas,TEMPLE,75017,Walking Shoes,amazon_payments,$497,49.713,546.843
3627,Selina McGurk,1,New York,ALBANY,75037,Tennis Shoes,gift_card,$537,53.713,590.843
2968,Diandra Hallstone,1,Texas,EL PASO,75062,Running Shoes,shopify_payments,$537,53.713,590.843
4495,Janina Duell,1,Washington,SPOKANE,75069,Walking Shoes,shopify_payments,$537,53.713,590.843
3563,Neely Edinburough,1,Georgia,SAVANNAH,75087,Tennis Shoes,shopify_payments,$635,63.513,698.643
6900,Beatrice Slewcock,1,New Jersey,NEWARK,75105,Flip-Flops,amazon_payments,$518,51.753,569.283
5998,Joy Greally,1,Texas,AUSTIN,75132,Flip-Flops,shopify_payments,$572,57.193,629.123
6535,Timothea Rosenberger,1,Texas,EL PASO,75153,Climbing Shoes,shopify_payments,$497,49.713,546.843
3192,Tuckie Aitkenhead,1,Texas,EL PASO,75168,Flip-Flops,shopify_payments,$548,54.793,602.723
326,Wilburt Alenshev,1,Florida,LAKELAND,75186,Walking Shoes,shopify_payments,$518,51.753,569.283
2075,Godard Dilworth,1,Louisiana,METAIRIE,75192,Walking Shoes,shopify_payments,$625,62.473,687.203
2600,Antoinette Dickens,1,California,SAN JOSE,75241,Running Shoes,paypal,$510,50.953,560.483
26,Dorene Malthouse,1,North Dakota,BISMARCK,75263,Running Shoes,paypal,$615,61.513,676.643
6739,Alia Muschette,1,Iowa,DES MOINES,75279,Cycling Shoes,shopify_payments,$518,51.753,569.283
4161,Sammy Farnin,1,Texas,SAN ANTONIO,75283,Running Shoes,shopify_payments,$517,51.713,568.843
3624,Mikey Berger,1,California,VISALIA,75289,Running Shoes,gift_card,$505,50.513,555.643
5887,Cordi Boots,1,Colorado,FORT COLLINS,75295,Running Shoes,paypal,$497,49.713,546.843
146,Juan Denk,1,Arizona,PHOENIX,75326,Tennis Shoes,shopify_payments,$510,50.953,560.483
2161,Lilith Thorbon,1,South Carolina,CHARLESTON,75338,Tennis Shoes,paypal,$527,52.713,579.843
1723,Sofie Mabley,1,Georgia,NORCROSS,75356,Tennis Shoes,shopify_payments,$767,76.713,843.843
707,Egbert Sked,1,New York,UTICA,75371,Running Shoes,shopify_payments,$518,51.753,569.283
358,Laural Gero,1,Maryland,BALTIMORE,75374,Running Shoes,gift_card,$513,51.263,563.893
7332,Emily de Banke,1,New Jersey,JERSEY CITY,75380,Tennis Shoes,gift_card,$527,52.713,579.843
949,Trenna Peoples,1,Georgia,ALPHARETTA,75401,Running Shoes,shopify_payments,$497,49.713,546.843
705,Catherina Adriaan,1,Minnesota,YOUNG AMERICA,75435,Cycling Shoes,shopify_payments,$601,60.113,661.243
2905,Bentlee Fortesquieu,1,California,FRESNO,75435,Sandals,shopify_payments,$517,51.713,568.843
576,Fidel Umbers,1,Virginia,VIRGINIA BEACH,75436,Climbing Shoes,shopify_payments,$635,63.513,698.643
440,Hashim Normand,1,California,SAN BERNARDINO,75458,Tennis Shoes,manual,$537,53.713,590.843
5327,Eleni Langdale,1,Oklahoma,TULSA,75468,Cycling Shoes,shopify_payments,$735,73.513,808.643
6798,Bailey Farnell,1,Texas,TYLER,75481,Walking Shoes,amazon_payments,$733,73.313,806.443
3932,Kakalina Ferdinand,1,Ohio,AKRON,75483,Running Shoes,shopify_payments,$548,54.793,602.723
398,Blanch Fasse,1,Missouri,JEFFERSON CITY,75485,Running Shoes,shopify_payments,$537,53.713,590.843
944,Townie Hartzenberg,1,North Carolina,CHARLOTTE,75486,Cycling Shoes,gift_card,$635,63.513,698.643
1228,Carolyn Stolz,1,Kansas,TOPEKA,75491,Running Shoes,shopify_payments,$518,51.753,569.283
4230,Amandie Greiswood,1,Florida,JACKSONVILLE,75505,Running Shoes,gift_card,$494,49.353,542.883
7182,Colly Scouller,1,Texas,EL PASO,75522,Tennis Shoes,shopify_payments,$537,53.713,590.843
1314,Cherye Pentony,1,Missouri,KANSAS CITY,75526,Running Shoes,gift_card,$564,56.363,619.993
3636,Myrilla Bridgewater,1,Iowa,CEDAR RAPIDS,75598,Tennis Shoes,shopify_payments,$490,49.013,539.143
1697,Thorn Rosenbloom,1,New York,BROOKLYN,75604,Tennis Shoes,shopify_payments,$527,52.713,579.843
1772,Kamillah Ottosen,1,Tennessee,MEMPHIS,75605,Cycling Shoes,shopify_payments,$537,53.713,590.843
1522,Glad Duggen,1,Oklahoma,EDMOND,75643,Running Shoes,gift_card,$595,59.513,654.643
1900,Wells Grier,1,Tennessee,MEMPHIS,75696,Tennis Shoes,paypal,$555,55.513,610.643
6181,Rubetta Bartholat,1,Florida,LAKE WORTH,75699,Climbing Shoes,shopify_payments,$514,51.413,565.543
2563,Olav Scown,1,California,FRESNO,75724,Climbing Shoes,paypal,$527,52.713,579.843
577,Dona Grouer,1,California,FRESNO,75752,Walking Shoes,gift_card,$537,53.713,590.843
5552,Randi Dunlap,1,Connecticut,FAIRFIELD,75774,Tennis Shoes,paypal,$527,52.713,579.843
2130,Gerianne Shaves,1,Connecticut,NORWALK,75776,Walking Shoes,shopify_payments,$822,82.153,903.683
878,Ax Hully,1,Florida,SPRING HILL,75780,Running Shoes,paypal,$618,61.833,680.163
4172,Grantham Plowell,1,Washington,SEATTLE,75793,Walking Shoes,shopify_payments,$517,51.713,568.843
3755,Hart Hatliffe,1,Ohio,CINCINNATI,75808,Climbing Shoes,gift_card,$502,50.153,551.683
96,Georgena Meeus,1,Georgia,CUMMING,75872,Tennis Shoes,manual,$537,53.713,590.843
5379,Gertrudis Gutsell,1,Illinois,SPRINGFIELD,75878,Tennis Shoes,gift_card,$518,51.753,569.283
5736,Allin Yeowell,1,Colorado,PUEBLO,75884,Running Shoes,gift_card,$517,51.713,568.843
4891,Mace Ianne,1,Ohio,WARREN,75897,Tennis Shoes,manual,$537,53.713,590.843
2214,Cos Warbeys,1,Wisconsin,GREEN BAY,75926,Running Shoes,shopify_payments,$555,55.513,610.643
1916,Klemens Stroton,1,Iowa,SIOUX CITY,75942,Climbing Shoes,shopify_payments,$507,50.713,557.843
5176,Gabey Ciccottini,1,Texas,EL PASO,75971,Walking Shoes,shopify_payments,$497,49.713,546.843
5984,Marybeth MacTrusty,1,Colorado,PUEBLO,75977,Running Shoes,shopify_payments,$497,49.713,546.843
5342,Orion Hanstock,1,California,SAN DIEGO,75980,Tennis Shoes,shopify_payments,$537,53.713,590.843
4075,Hanson Hurn,1,Iowa,CEDAR RAPIDS,75984,Tennis Shoes,shopify_payments,$596,59.593,655.523
6932,Oona Flatman,1,Ohio,TOLEDO,75988,Running Shoes,shopify_payments,$537,53.713,590.843
6516,Abbey Waycot,1,Kansas,KANSAS CITY,76010,Running Shoes,shopify_payments,$518,51.753,569.283
4945,Matthieu Pevreal,1,Connecticut,NEW HAVEN,76014,Tennis Shoes,shopify_payments,$518,51.753,569.283
2254,Dianna Martinat,1,Florida,WEST PALM BEACH,76019,Running Shoes,gift_card,$518,51.753,569.283
892,Adi Jerrems,1,Kansas,TOPEKA,76037,Cycling Shoes,gift_card,$510,50.953,560.483
3219,Babbie Gerber,1,Missouri,KANSAS CITY,76040,Running Shoes,gift_card,$502,50.153,551.683
5105,Douglas Szanto,1,Virginia,ROANOKE,76043,Running Shoes,gift_card,$537,53.713,590.843
7268,Agathe Savell,1,Arkansas,LITTLE ROCK,76067,Cycling Shoes,shopify_payments,$635,63.513,698.643
6402,Tani Rippin,1,Pennsylvania,PHILADELPHIA,76068,Tennis Shoes,shopify_payments,$605,60.513,665.643
1815,Horatius Hatterslay,1,Florida,ORLANDO,76079,Tennis Shoes,shopify_payments,$540,53.993,593.923
4467,Abey von Hagt,1,Wisconsin,MADISON,76085,Tennis Shoes,shopify_payments,$518,51.753,569.283
269,Doro Pittendreigh,1,Illinois,EAST SAINT LOUIS,76118,Running Shoes,gift_card,$518,51.753,569.283
615,Damian Mochan,1,Oregon,PORTLAND,76133,Walking Shoes,paypal,$518,51.753,569.283
4925,Shirlee Shucksmith,1,California,SAN BERNARDINO,76191,Running Shoes,shopify_payments,$690,69.033,759.363
4372,Pammie Gorey,1,Utah,SALT LAKE CITY,76205,Tennis Shoes,manual,$517,51.713,568.843
1287,Mellisent Shuker,1,Texas,AUSTIN,76223,Cycling Shoes,shopify_payments,$576,57.613,633.743
6329,Rex Tomowicz,1,Texas,EL PASO,76234,Running Shoes,gift_card,$518,51.753,569.283
529,Pincas Andreacci,1,Texas,TYLER,76245,Walking Shoes,amazon_payments,$537,53.713,590.843
2628,Christean Cremer,1,Missouri,KANSAS CITY,76251,Cycling Shoes,shopify_payments,$537,53.713,590.843
2556,Leonardo Undrill,1,Kentucky,LEXINGTON,76259,Running Shoes,gift_card,$578,57.833,636.163
397,Gerty Rubinov,1,Kansas,KANSAS CITY,76264,Walking Shoes,paypal,$580,57.993,637.923
2985,Keslie Sotheron,1,New Mexico,ALBUQUERQUE,76285,Walking Shoes,gift_card,$595,59.513,654.643
6236,Katti Klimentyev,1,Georgia,ATLANTA,76292,Tennis Shoes,paypal,$572,57.193,629.123
5902,Ingaberg Congreve,1,Texas,MESQUITE,76299,Running Shoes,shopify_payments,$615,61.513,676.643
894,Lindy Ducker,1,Florida,JACKSONVILLE,76300,Running Shoes,shopify_payments,$713,71.273,784.003
2952,Shaughn Mowat,1,Massachusetts,BOSTON,76305,Running Shoes,shopify_payments,$478,47.813,525.943
1241,Herbert Duffitt,1,Colorado,DENVER,76306,Sandals,shopify_payments,$575,57.513,632.643
6717,Jameson Rasor,1,Massachusetts,BROCKTON,76307,Climbing Shoes,shopify_payments,$541,54.073,594.803
4864,Vinny Bausor,1,District of Columbia,WASHINGTON,76315,Tennis Shoes,gift_card,$572,57.193,629.123
5913,Engracia Mighele,1,California,LOS ANGELES,76317,Running Shoes,shopify_payments,$595,59.513,654.643
2564,Von Westley,1,Texas,TYLER,76318,Gift Card,shopify_payments,$539,53.913,593.043
893,Felice Piatkow,1,North Dakota,BISMARCK,76319,Running Shoes,shopify_payments,$567,56.713,623.843
591,Lesley Di Iorio,1,Florida,JACKSONVILLE,76332,Running Shoes,gift_card,$517,51.713,568.843
3174,Rolland Mathwin,1,New York,JAMAICA,76346,Walking Shoes,shopify_payments,$517,51.713,568.843
6986,Ginevra Arnell,1,Florida,TAMPA,76392,Walking Shoes,shopify_payments,$467,46.713,513.843
2071,Helen Snookes,1,Massachusetts,SPRINGFIELD,76455,Running Shoes,shopify_payments,$497,49.713,546.843
3674,Patrica Dunbobbin,1,Nevada,LAS VEGAS,76488,Walking Shoes,amazon_payments,$537,53.713,590.843
7391,Tamas Harrismith,1,Minnesota,MINNEAPOLIS,76505,Running Shoes,paypal,$537,53.713,590.843
6040,Jessey Taye,1,Nevada,RENO,76538,Tennis Shoes,shopify_payments,$596,59.593,655.523
3709,Edgardo Powys,1,Colorado,PUEBLO,76551,Running Shoes,gift_card,$588,58.793,646.723
1945,Morly Hatchman,1,Ohio,CINCINNATI,76570,Running Shoes,gift_card,$498,49.763,547.393
5627,Logan Sturt,1,District of Columbia,WASHINGTON,76584,Walking Shoes,shopify_payments,$537,53.713,590.843
6274,Wilone Disbrow,1,Missouri,KANSAS CITY,76595,Running Shoes,shopify_payments,$527,52.713,579.843
81,Thorn Hulett,1,District of Columbia,WASHINGTON,76633,Running Shoes,shopify_payments,$605,60.513,665.643
6207,Waylin Aked,1,Mississippi,JACKSON,76647,Running Shoes,paypal,$674,67.433,741.763
3732,Nataline Jordan,1,Alabama,BIRMINGHAM,76661,Tennis Shoes,manual,$537,53.713,590.843
1799,Thedrick Batt,1,Washington,VANCOUVER,76669,Walking Shoes,shopify_payments,$537,53.713,590.843
3149,Frans Nussey,1,Illinois,CHICAGO,76672,Climbing Shoes,amazon_payments,$564,56.393,620.323
6693,Vernice Glanert,1,North Carolina,WILMINGTON,76677,Tennis Shoes,shopify_payments,$518,51.753,569.283
1178,Calla Banasiak,1,California,ANAHEIM,76729,Running Shoes,gift_card,$518,51.753,569.283
1159,Lane Wimpeney,1,Georgia,ATLANTA,76755,Running Shoes,shopify_payments,$735,73.513,808.643
5939,Gloriane Petrowsky,1,Michigan,DETROIT,76767,Running Shoes,gift_card,$518,51.753,569.283
7233,Parsifal Sherwill,1,Texas,LUBBOCK,76778,Walking Shoes,paypal,$613,61.313,674.443
2006,Oralee Dawe,1,Wisconsin,MILWAUKEE,76791,Running Shoes,shopify_payments,$628,62.793,690.723
3075,Hedvige Sprigging,1,North Carolina,DURHAM,76816,Walking Shoes,shopify_payments,$497,49.713,546.843
5367,Brunhilda Pellman,1,Georgia,DULUTH,76829,Clogs,shopify_payments,$478,47.753,525.283
3258,Alexandros Swepstone,1,Michigan,DETROIT,76832,Running Shoes,gift_card,$517,51.713,568.843
6487,Nelli MacKenny,1,Florida,SAINT PETERSBURG,76867,Running Shoes,shopify_payments,$537,53.713,590.843
2090,Joaquin Bending,1,Texas,HOUSTON,76869,Climbing Shoes,paypal,$517,51.713,568.843
3519,Hanna Bowley,1,Maryland,BOWIE,76885,Sandals,gift_card,$517,51.713,568.843
4575,Harry Pudding,1,Nevada,RENO,76889,Gift Card,shopify_payments,$539,53.913,593.043
144,Dominica Casebourne,1,Idaho,IDAHO FALLS,76959,Walking Shoes,shopify_payments,$556,55.593,611.523
4041,Constantin Ankrett,1,Florida,TAMPA,76961,Sandals,shopify_payments,$575,57.513,632.643
3659,Chester Fitchew,1,Colorado,BOULDER,76972,Running Shoes,shopify_payments,$518,51.753,569.283
4498,Waylen Sargeaunt,1,North Carolina,RALEIGH,76973,Climbing Shoes,amazon_payments,$537,53.713,590.843
4631,Caterina Outlaw,1,Florida,ORLANDO,76983,Running Shoes,shopify_payments,$635,63.513,698.643
2407,Roselia Milbourne,1,Texas,DENTON,76990,Running Shoes,shopify_payments,$625,62.513,687.643
5948,Clementina Margiotta,1,Texas,EL PASO,76997,Tennis Shoes,manual,$625,62.513,687.643
589,Kenneth McBay,1,North Carolina,CHARLOTTE,77027,Jackets,shopify_payments,$620,61.993,681.923
3372,Benyamin Shearstone,1,Virginia,ALEXANDRIA,77033,Tennis Shoes,gift_card,$517,51.713,568.843
3346,Lucienne Bilbie,1,Virginia,NORFOLK,77051,Running Shoes,shopify_payments,$527,52.713,579.843
5386,Zandra Graith,1,California,SAN JOSE,77051,Tennis Shoes,shopify_payments,$439,43.913,483.043
3803,Fons Arends,1,Iowa,CEDAR RAPIDS,77071,Tennis Shoes,shopify_payments,$439,43.913,483.043
27,Vergil Docwra,1,California,ESCONDIDO,77091,Tennis Shoes,paypal,$555,55.513,610.643
658,Linell Iorio,1,Arizona,APACHE JUNCTION,77103,Sandals,gift_card,$507,50.713,557.843
43,Dyanne Pionter,1,New York,ELMIRA,77127,Cycling Shoes,shopify_payments,$497,49.713,546.843
4239,Kirby Khrishtafovich,1,Florida,CLEARWATER,77131,Walking Shoes,shopify_payments,$635,63.513,698.643
3371,Ardelis Olivera,1,Ohio,AKRON,77144,Running Shoes,paypal,$595,59.513,654.643
6338,Diarmid Dorbon,1,Wisconsin,MADISON,77155,Jackets,paypal,$587,58.713,645.843
4338,Roi Sabatini,1,Kentucky,LOUISVILLE,77159,Running Shoes,shopify_payments,$588,58.793,646.723
3099,Fleur Creelman,1,California,CHICO,77170,Tennis Shoes,paypal,$518,51.753,569.283
105,Chrysler Rubinsohn,1,Georgia,ATLANTA,77173,Running Shoes,gift_card,$537,53.713,590.843
2463,Gram Bourthoumieux,1,South Carolina,BEAUFORT,77187,Cycling Shoes,gift_card,$498,49.763,547.393
5222,Orlando Ick,1,Florida,FORT LAUDERDALE,77190,Running Shoes,paypal,$537,53.713,590.843
301,Dmitri Blewis,1,Florida,BRADENTON,77196,Walking Shoes,shopify_payments,$518,51.753,569.283
2637,Evonne Essery,1,District of Columbia,WASHINGTON,77198,Walking Shoes,shopify_payments,$504,50.363,553.993
5162,Riobard Corder,1,Illinois,PEORIA,77210,Jackets,shopify_payments,$617,61.713,678.843
108,Titos Kill,1,Michigan,DETROIT,77236,Running Shoes,shopify_payments,$537,53.713,590.843
2930,Hurlee Kunert,1,Georgia,ALBANY,77249,Running Shoes,paypal,$564,56.363,619.993
2749,Darb Rodden,1,New York,BUFFALO,77253,Tennis Shoes,shopify_payments,$507,50.713,557.843
1333,Donielle Fleet,1,Florida,NAPLES,77273,Tennis Shoes,paypal,$537,53.713,590.843
844,Ian Malthouse,1,California,SAN JOSE,77277,Walking Shoes,shopify_payments,$486,48.553,534.083
2669,Mathilda Chancelier,1,Florida,JACKSONVILLE,77282,Tennis Shoes,shopify_payments,$625,62.513,687.643
3029,Jermaine Fawdery,1,Georgia,ATLANTA,77301,Tennis Shoes,shopify_payments,$588,58.793,646.723
4751,Siegfried Prestland,1,Illinois,CHICAGO,77328,Sandals,shopify_payments,$497,49.713,546.843
6577,Artemus Ottewill,1,Virginia,ARLINGTON,77335,Running Shoes,shopify_payments,$660,65.963,725.593
2125,Val Roberti,1,Florida,MIAMI,77338,Running Shoes,paypal,$518,51.753,569.283
3783,Petronille Stoodley,1,Florida,JACKSONVILLE,77338,Running Shoes,shopify_payments,$733,73.313,806.443
5995,Harland Longbottom,1,Pennsylvania,HARRISBURG,77342,Running Shoes,shopify_payments,$650,65.033,715.363
6141,Chalmers Riediger,1,Indiana,INDIANAPOLIS,77361,Walking Shoes,shopify_payments,$510,50.953,560.483
